Date,Close,tby,ffr,fta,eps,vix
2019-06-10,2886.73,2.15,2.38,3847645.0,139.61,16.38
2019-06-07,2873.34,2.09,2.38,3847645.0,139.61,16.8
2019-06-06,2843.49,2.12,2.38,3847645.0,139.61,16.69
2019-06-05,2826.15,2.12,2.38,3847645.0,139.61,16.65
2019-06-04,2803.27,2.12,2.38,3851444.0,139.61,17.21
2019-06-03,2744.45,2.07,2.38,3851444.0,139.61,18.26
2019-05-31,2752.06,2.14,2.39,3851444.0,139.61,18.2
2019-05-30,2788.86,2.22,2.39,3851444.0,139.6,17.41
2019-05-29,2783.02,2.25,2.39,3851444.0,139.6,17.8
2019-05-28,2802.39,2.26,2.39,3860435.0,139.6,17.37
2019-05-24,2826.06,2.32,2.39,3860435.0,139.6,16.92
2019-05-23,2822.24,2.31,2.39,3860435.0,139.6,17.35
2019-05-22,2856.27,2.39,2.39,3860435.0,139.6,16.22
2019-05-21,2864.36,2.43,2.39,3864749.0,139.6,15.05
2019-05-20,2840.23,2.41,2.39,3864749.0,139.6,16.02
2019-05-17,2859.53,2.39,2.39,3864749.0,139.6,16.02
2019-05-16,2876.32,2.4,2.39,3864749.0,139.6,15.59
2019-05-15,2850.96,2.37,2.39,3864749.0,139.6,16.91
2019-05-14,2834.41,2.42,2.39,3892216.0,139.6,17.91
2019-05-13,2811.87,2.4,2.39,3892216.0,139.6,19.41
2019-05-10,2881.4,2.47,2.39,3892216.0,139.6,16.15
2019-05-09,2870.72,2.45,2.39,3892216.0,139.6,18.1
2019-05-08,2879.42,2.49,2.39,3892216.0,139.6,18.25
2019-05-07,2884.05,2.45,2.39,3889691.0,139.6,17.9
2019-05-06,2932.47,2.51,2.39,3889691.0,139.6,16.19
2019-05-03,2945.64,2.54,2.39,3889691.0,139.6,14.25
2019-05-02,2917.52,2.55,2.39,3889691.0,139.6,15.1
2019-05-01,2923.73,2.52,2.39,3889691.0,139.6,15.38
2019-04-30,2945.83,2.51,2.42,3928273.0,139.6,14.4
2019-04-29,2943.03,2.54,2.42,3928273.0,140.03,14.5
2019-04-26,2939.88,2.51,2.42,3928273.0,140.03,14.4
2019-04-25,2926.17,2.54,2.42,3928273.0,140.03,14.9
2019-04-24,2927.25,2.53,2.42,3928273.0,140.03,14.6
2019-04-23,2933.68,2.57,2.42,3931827.0,140.03,14.15
2019-04-22,2907.97,2.59,2.42,3931827.0,140.03,14.15
2019-04-18,2905.03,2.57,2.42,3931827.0,140.03,14.5
2019-04-17,2900.45,2.59,2.42,3931827.0,140.03,14.62
2019-04-16,2907.06,2.6,2.42,3936784.0,140.03,12.5
2019-04-15,2905.58,2.55,2.42,3936784.0,140.03,12.63
2019-04-12,2907.41,2.56,2.42,3936784.0,140.03,12.85
2019-04-11,2888.32,2.51,2.42,3936784.0,140.03,13.75
2019-04-10,2888.21,2.48,2.42,3936784.0,140.03,14.45
2019-04-09,2878.2,2.51,2.42,3935509.0,140.03,15.15
2019-04-08,2895.77,2.52,2.42,3935509.0,140.03,14.33
2019-04-05,2892.74,2.5,2.42,3935509.0,140.03,14.35
2019-04-04,2879.39,2.51,2.42,3935509.0,140.03,14.85
2019-04-03,2873.4,2.52,2.42,3935509.0,140.03,14.92
2019-04-02,2867.24,2.48,2.42,3955617.0,140.03,14.85
2019-04-01,2867.19,2.49,2.42,3955617.0,140.03,14.96
2019-03-29,2834.4,2.41,2.41,3955617.0,140.12,15.3
2019-03-28,2815.44,2.39,2.41,3955617.0,140.12,15.62
2019-03-27,2805.37,2.39,2.41,3955617.0,140.12,16.3
2019-03-26,2818.46,2.41,2.41,3962748.0,140.12,15.85
2019-03-25,2798.36,2.43,2.41,3962748.0,140.12,16.81
2019-03-22,2800.71,2.44,2.41,3962748.0,140.12,16.8
2019-03-21,2854.88,2.54,2.41,3962748.0,140.12,15.07
2019-03-20,2824.23,2.54,2.41,3962748.0,140.12,15.5
2019-03-19,2832.57,2.61,2.41,3971559.0,140.12,15.05
2019-03-18,2832.94,2.6,2.41,3971559.0,140.12,12.95
2019-03-15,2822.48,2.59,2.41,3971559.0,140.12,13.52
2019-03-14,2808.48,2.63,2.41,3971559.0,140.12,13.92
2019-03-13,2810.92,2.61,2.41,3971559.0,140.12,14.05
2019-03-12,2791.52,2.61,2.41,3969134.0,140.12,14.42
2019-03-11,2783.3,2.64,2.41,3969134.0,140.12,15.05
2019-03-08,2743.07,2.62,2.41,3969134.0,140.12,16.75
2019-03-07,2748.93,2.64,2.41,3969134.0,140.12,16.75
2019-03-06,2771.45,2.69,2.41,3969134.0,140.12,16.1
2019-03-05,2789.65,2.72,2.41,3974590.0,140.12,15.56
2019-03-04,2792.81,2.72,2.41,3974590.0,140.12,15.35
2019-03-01,2803.69,2.76,2.41,3974590.0,140.12,14.87
2019-02-28,2784.49,2.73,2.4,3974590.0,140.12,15.65
2019-02-27,2792.38,2.69,2.4,3974590.0,140.02,15.6
2019-02-26,2793.9,2.64,2.4,3981420.0,140.02,15.85
2019-02-25,2796.11,2.67,2.4,3981420.0,140.02,15.62
2019-02-22,2792.67,2.65,2.4,3981420.0,140.02,15.15
2019-02-21,2774.88,2.69,2.4,3981420.0,140.02,15.9
2019-02-20,2784.7,2.65,2.4,3981420.0,140.02,15.52
2019-02-19,2779.76,2.65,2.4,4028431.0,140.02,16.33
2019-02-15,2775.6,2.66,2.4,4028431.0,140.02,16.35
2019-02-14,2745.73,2.66,2.4,4028431.0,140.02,17.0
2019-02-13,2753.03,2.71,2.4,4028431.0,140.02,16.7
2019-02-12,2744.73,2.68,2.4,4026350.0,140.02,15.74
2019-02-11,2709.8,2.65,2.4,4026350.0,140.02,16.3
2019-02-08,2707.88,2.63,2.4,4026350.0,140.02,16.65
2019-02-07,2706.05,2.65,2.4,4026350.0,140.02,17.23
2019-02-06,2731.61,2.7,2.4,4026350.0,140.02,16.35
2019-02-05,2737.7,2.71,2.4,4039678.0,140.02,16.55
2019-02-04,2724.87,2.73,2.4,4039678.0,140.02,16.55
2019-02-01,2706.53,2.7,2.4,4039678.0,140.02,17.0
2019-01-31,2704.1,2.63,2.4,4039678.0,140.02,17.1
2019-01-30,2681.05,2.7,2.4,4039678.0,139.58,17.95
2019-01-29,2640.0,2.72,2.4,4047052.0,139.58,18.85
2019-01-28,2643.85,2.75,2.4,4047052.0,139.58,19.15
2019-01-25,2664.76,2.76,2.4,4047052.0,139.58,18.2
2019-01-24,2642.33,2.72,2.4,4047052.0,139.58,19.25
2019-01-23,2638.7,2.76,2.4,4047052.0,139.58,19.75
2019-01-22,2632.9,2.74,2.4,4050044.0,139.58,20.04
2019-01-18,2670.71,2.79,2.4,4050044.0,139.58,18.25
2019-01-17,2635.96,2.75,2.4,4050044.0,139.58,18.6
2019-01-16,2616.1,2.73,2.4,4050044.0,139.58,18.85
2019-01-15,2610.3,2.72,2.4,4056563.0,139.58,18.9
2019-01-14,2582.61,2.71,2.4,4056563.0,139.58,19.25
2019-01-11,2596.26,2.71,2.4,4056563.0,139.58,19.05
2019-01-10,2596.64,2.74,2.4,4056563.0,139.58,19.85
2019-01-09,2584.96,2.74,2.4,4056563.0,139.58,20.25
2019-01-08,2574.41,2.73,2.4,4058378.0,139.58,20.65
2019-01-07,2549.69,2.7,2.4,4058378.0,139.58,21.35
2019-01-04,2531.94,2.67,2.4,4058378.0,139.58,22.0
2019-01-03,2447.89,2.56,2.4,4058378.0,139.58,24.37
2019-01-02,2510.03,2.66,2.4,4058378.0,139.58,23.75
2018-12-31,2506.85,2.69,2.27,4075636.0,139.58,24.25
2018-12-28,2485.74,2.72,2.27,4075636.0,138.43,25.31
2018-12-27,2488.83,2.77,2.27,4075636.0,138.43,25.25
2018-12-26,2467.7,2.81,2.27,4075636.0,138.43,24.85
2018-12-24,2351.1,2.74,2.27,4084274.0,138.43,25.95
2018-12-21,2416.62,2.79,2.27,4084274.0,138.43,24.0
2018-12-20,2467.42,2.79,2.27,4084274.0,138.43,22.72
2018-12-19,2506.96,2.77,2.27,4084274.0,138.43,22.3
2018-12-18,2546.16,2.82,2.27,4088314.0,138.43,24.77
2018-12-17,2545.94,2.86,2.27,4088314.0,138.43,23.32
2018-12-14,2599.95,2.89,2.27,4088314.0,138.43,21.82
2018-12-13,2650.54,2.91,2.27,4088314.0,138.43,20.7
2018-12-12,2651.07,2.91,2.27,4088314.0,138.43,21.15
2018-12-11,2636.78,2.89,2.27,4086044.0,138.43,21.72
2018-12-10,2637.72,2.85,2.27,4086044.0,138.43,21.3
2018-12-07,2633.08,2.85,2.27,4086044.0,138.43,21.4
2018-12-06,2695.95,2.87,2.27,4086044.0,138.43,19.9
2018-12-04,2700.06,2.91,2.27,4097170.0,138.43,19.4
2018-12-03,2790.37,2.98,2.27,4097170.0,138.43,16.7
2018-11-30,2760.17,3.01,2.2,4097170.0,138.43,17.65
2018-11-29,2737.76,3.03,2.2,4097170.0,137.27,18.45
2018-11-28,2743.79,3.06,2.2,4097170.0,137.27,18.2
2018-11-27,2682.17,3.06,2.2,4106198.0,137.27,18.65
2018-11-26,2673.45,3.07,2.2,4106198.0,137.27,19.25
2018-11-23,2632.56,3.05,2.2,4106198.0,137.27,20.45
2018-11-21,2649.93,3.06,2.2,4106198.0,137.27,20.1
2018-11-20,2641.89,3.06,2.2,4145892.0,137.27,22.3
2018-11-19,2690.73,3.06,2.2,4145892.0,137.27,19.91
2018-11-16,2736.27,3.08,2.2,4145892.0,137.27,18.3
2018-11-15,2730.2,3.11,2.2,4145892.0,137.27,19.45
2018-11-14,2701.58,3.12,2.2,4145892.0,137.27,20.1
2018-11-13,2722.18,3.14,2.2,4141936.0,137.27,19.42
2018-11-09,2781.01,3.19,2.2,4141936.0,137.27,17.55
2018-11-08,2806.83,3.24,2.2,4141936.0,137.27,17.0
2018-11-07,2813.89,3.22,2.2,4141936.0,137.27,16.75
2018-11-06,2755.45,3.22,2.2,4139731.0,137.27,18.65
2018-11-05,2738.31,3.2,2.2,4139731.0,137.27,19.41
2018-11-02,2723.06,3.22,2.2,4139731.0,137.27,19.61
2018-11-01,2740.37,3.14,2.2,4139731.0,137.27,19.45
2018-10-31,2711.74,3.15,2.19,4139731.0,137.27,20.3
2018-10-30,2682.63,3.12,2.19,4173070.0,136.81,20.8
2018-10-29,2641.25,3.08,2.19,4173070.0,136.81,21.7
2018-10-26,2658.69,3.08,2.19,4173070.0,136.81,21.3
2018-10-25,2705.57,3.14,2.19,4173070.0,136.81,21.06
2018-10-24,2656.1,3.1,2.19,4173070.0,136.81,20.37
2018-10-23,2740.69,3.17,2.19,4175446.0,136.81,18.9
2018-10-22,2755.88,3.2,2.19,4175446.0,136.81,18.62
2018-10-19,2767.78,3.2,2.19,4175446.0,136.81,18.55
2018-10-18,2768.78,3.17,2.19,4175446.0,136.81,18.38
2018-10-17,2809.21,3.19,2.19,4175446.0,136.81,17.13
2018-10-16,2809.92,3.16,2.19,4176906.0,136.81,17.7
2018-10-15,2750.79,3.16,2.19,4176906.0,136.81,20.27
2018-10-12,2767.13,3.15,2.19,4176906.0,136.81,20.05
2018-10-11,2728.37,3.14,2.19,4176906.0,136.81,21.4
2018-10-10,2785.68,3.22,2.19,4176906.0,136.81,20.4
2018-10-09,2880.34,3.21,2.19,4174704.0,136.81,16.02
2018-10-05,2885.57,3.23,2.19,4174704.0,136.81,15.27
2018-10-04,2901.61,3.19,2.19,4174704.0,136.81,14.7
2018-10-03,2925.51,3.15,2.19,4174704.0,136.81,14.0
2018-10-02,2923.43,3.05,2.19,4192909.0,136.81,13.95
2018-10-01,2924.59,3.09,2.19,4192909.0,136.81,13.9
2018-09-28,2913.98,3.05,1.95,4192909.0,134.2,14.0
2018-09-27,2914.0,3.06,1.95,4192909.0,134.2,14.1
2018-09-26,2905.97,3.06,1.95,4192909.0,134.2,14.4
2018-09-25,2915.56,3.1,1.95,4208059.0,134.2,14.05
2018-09-24,2919.37,3.08,1.95,4208059.0,134.2,14.0
2018-09-21,2929.67,3.07,1.95,4208059.0,134.2,14.3
2018-09-20,2930.75,3.07,1.95,4208059.0,134.2,13.95
2018-09-19,2907.95,3.08,1.95,4208059.0,134.2,14.3
2018-09-18,2904.31,3.05,1.95,4210812.0,134.2,12.95
2018-09-17,2888.8,2.99,1.95,4210812.0,134.2,13.55
2018-09-14,2904.98,2.99,1.95,4210812.0,134.2,12.95
2018-09-13,2904.18,2.97,1.95,4210812.0,134.2,13.42
2018-09-12,2888.92,2.97,1.95,4210812.0,134.2,14.05
2018-09-11,2887.89,2.98,1.95,4208496.0,134.2,14.2
2018-09-10,2877.13,2.94,1.95,4208496.0,134.2,14.75
2018-09-07,2871.68,2.94,1.95,4208496.0,134.2,15.45
2018-09-06,2878.05,2.88,1.95,4208496.0,134.2,15.2
2018-09-05,2888.6,2.9,1.95,4208496.0,134.2,14.6
2018-09-04,2896.72,2.9,1.95,4218914.0,134.2,14.25
2018-08-31,2901.52,2.86,1.91,4218914.0,134.2,13.98
2018-08-30,2901.13,2.86,1.91,4218914.0,131.51,14.55
2018-08-29,2914.04,2.89,1.91,4218914.0,131.51,13.95
2018-08-28,2897.52,2.88,1.91,4228818.0,131.51,14.15
2018-08-27,2896.74,2.85,1.91,4228818.0,131.51,14.15
2018-08-24,2874.69,2.82,1.91,4228818.0,131.51,14.1
2018-08-23,2856.98,2.82,1.91,4228818.0,131.51,14.22
2018-08-22,2861.82,2.82,1.91,4228818.0,131.51,14.15
2018-08-21,2862.96,2.85,1.91,4228924.0,131.51,13.05
2018-08-20,2857.05,2.82,1.91,4228924.0,131.51,12.85
2018-08-17,2850.13,2.87,1.91,4228924.0,131.51,13.05
2018-08-16,2840.69,2.87,1.91,4228924.0,131.51,13.77
2018-08-15,2818.37,2.86,1.91,4228924.0,131.51,14.8
2018-08-14,2839.96,2.89,1.91,4258030.0,131.51,13.75
2018-08-13,2821.93,2.88,1.91,4258030.0,131.51,14.8
2018-08-10,2833.28,2.87,1.91,4258030.0,131.51,13.57
2018-08-09,2853.58,2.93,1.91,4258030.0,131.51,12.7
2018-08-08,2857.7,2.96,1.91,4258030.0,131.51,12.61
2018-08-07,2858.45,2.98,1.91,4255653.0,131.51,12.7
2018-08-06,2850.4,2.94,1.91,4255653.0,131.51,13.1
2018-08-03,2840.35,2.95,1.91,4255653.0,131.51,13.56
2018-08-02,2827.22,2.98,1.91,4255653.0,131.51,13.85
2018-08-01,2813.36,3.0,1.91,4255653.0,131.51,14.2
2018-07-31,2816.29,2.96,1.91,4277681.0,131.51,14.05
2018-07-30,2802.6,2.98,1.91,4277681.0,128.74,14.85
2018-07-27,2818.82,2.96,1.91,4277681.0,128.74,14.35
2018-07-26,2837.44,2.98,1.91,4277681.0,128.74,13.85
2018-07-25,2846.07,2.94,1.91,4277681.0,128.74,13.75
2018-07-24,2820.4,2.95,1.91,4291615.0,128.74,12.6
2018-07-23,2806.98,2.96,1.91,4291615.0,128.74,13.0
2018-07-20,2801.83,2.89,1.91,4291615.0,128.74,13.4
2018-07-19,2804.49,2.84,1.91,4291615.0,128.74,13.45
2018-07-18,2815.62,2.88,1.91,4291615.0,128.74,0.0
2018-07-17,2809.55,2.86,1.91,4291201.0,128.74,12.75
2018-07-16,2798.43,2.85,1.91,4291201.0,128.74,13.4
2018-07-13,2801.31,2.83,1.91,4291201.0,128.74,13.06
2018-07-12,2798.29,2.85,1.91,4291201.0,128.74,13.45
2018-07-11,2774.02,2.85,1.91,4291201.0,128.74,14.08
2018-07-10,2793.84,2.87,1.91,4289764.0,128.74,13.71
2018-07-09,2784.17,2.86,1.91,4289764.0,128.74,13.77
2018-07-06,2759.82,2.82,1.91,4289764.0,128.74,14.5
2018-07-05,2736.61,2.84,1.91,4289764.0,128.74,15.62
2018-07-03,2713.22,2.83,1.91,4305491.0,128.74,16.39
2018-07-02,2726.71,2.87,1.91,4305491.0,128.74,15.95
2018-06-29,2718.37,2.85,1.82,4305491.0,126.48,16.07
2018-06-28,2716.31,2.84,1.82,4305491.0,126.48,16.5
2018-06-27,2699.63,2.83,1.82,4305491.0,126.48,16.95
2018-06-26,2723.06,2.88,1.82,4315896.0,126.48,16.05
2018-06-25,2717.07,2.87,1.82,4315896.0,126.48,16.35
2018-06-22,2754.88,2.9,1.82,4315896.0,126.48,14.55
2018-06-21,2749.76,2.9,1.82,4315896.0,126.48,15.0
2018-06-20,2767.32,2.93,1.82,4315896.0,126.48,13.95
2018-06-19,2762.59,2.89,1.82,4324906.0,126.48,13.65
2018-06-18,2773.75,2.92,1.82,4324906.0,126.48,12.7
2018-06-15,2779.66,2.93,1.82,4324906.0,126.48,12.6
2018-06-14,2782.49,2.94,1.82,4324906.0,126.48,12.65
2018-06-13,2775.63,2.98,1.82,4324906.0,126.48,13.15
2018-06-12,2786.85,2.96,1.82,4319191.0,126.48,12.72
2018-06-11,2782.0,2.96,1.82,4319191.0,126.48,12.9
2018-06-08,2779.03,2.93,1.82,4319191.0,126.48,13.35
2018-06-07,2770.37,2.93,1.82,4319191.0,126.48,13.15
2018-06-06,2772.35,2.97,1.82,4319191.0,126.48,13.1
2018-06-05,2748.8,2.92,1.82,4327519.0,126.48,13.6
2018-06-04,2746.87,2.94,1.82,4327519.0,126.48,13.95
2018-06-01,2734.62,2.89,1.82,4327519.0,126.48,14.4
2018-05-31,2705.27,2.83,1.7,4327519.0,126.48,15.4
2018-05-30,2724.01,2.84,1.7,4327519.0,124.52,15.2
2018-05-29,2689.86,2.77,1.7,4337301.0,124.52,15.96
2018-05-25,2721.33,2.93,1.7,4337301.0,124.52,14.2
2018-05-24,2727.76,2.98,1.7,4337301.0,124.52,13.85
2018-05-23,2733.29,3.01,1.7,4337301.0,124.52,13.9
2018-05-22,2724.44,3.06,1.7,4337609.0,124.52,14.2
2018-05-21,2733.01,3.06,1.7,4337609.0,124.52,14.2
2018-05-18,2712.97,3.06,1.7,4337609.0,124.52,14.55
2018-05-17,2720.13,3.11,1.7,4337609.0,124.52,14.35
2018-05-16,2722.46,3.09,1.7,4337609.0,124.52,14.65
2018-05-15,2711.45,3.08,1.7,4358207.0,124.52,14.86
2018-05-14,2730.13,3.0,1.7,4358207.0,124.52,13.42
2018-05-11,2727.72,2.97,1.7,4358207.0,124.52,13.73
2018-05-10,2723.07,2.97,1.7,4358207.0,124.52,14.25
2018-05-09,2697.79,3.0,1.7,4358207.0,124.52,14.82
2018-05-08,2671.92,2.97,1.7,4356129.0,124.52,15.8
2018-05-07,2672.63,2.95,1.7,4356129.0,124.52,15.7
2018-05-04,2663.42,2.95,1.7,4356129.0,124.52,18.0
2018-05-03,2629.73,2.94,1.7,4356129.0,124.52,18.09
2018-05-02,2635.67,2.97,1.7,4356129.0,124.52,18.24
2018-05-01,2654.8,2.97,1.7,4372886.0,124.52,0.0
2018-04-30,2648.05,2.95,1.69,4372886.0,124.52,18.38
2018-04-27,2669.91,2.96,1.69,4372886.0,122.53,18.65
2018-04-26,2666.94,3.0,1.69,4372886.0,122.53,18.5
2018-04-25,2639.4,3.03,1.69,4372886.0,122.53,0.0
2018-04-24,2634.56,3.0,1.69,4385903.0,122.53,18.95
2018-04-23,2670.29,2.98,1.69,4385903.0,122.53,0.0
2018-04-18,2708.64,2.87,1.69,4385903.0,122.53,15.45
2018-04-17,2706.39,2.82,1.69,4383684.0,122.53,15.4
2018-04-16,2677.84,2.83,1.69,4383684.0,122.53,16.8
2018-04-13,2656.3,2.82,1.69,4383684.0,122.53,17.92
2018-04-12,2663.99,2.83,1.69,4383684.0,122.53,18.75
2018-04-11,2642.19,2.79,1.69,4383684.0,122.53,20.0
2018-04-10,2656.87,2.8,1.69,4386104.0,122.53,20.25
2018-04-09,2613.16,2.78,1.69,4386104.0,122.53,20.85
2018-04-06,2604.47,2.77,1.69,4386104.0,122.53,20.67
2018-04-05,2662.84,2.83,1.69,4386104.0,122.53,19.1
2018-04-04,2644.69,2.79,1.69,4386104.0,122.53,19.95
2018-04-03,2614.45,2.79,1.69,4392198.0,122.53,20.65
2018-04-02,2581.88,2.73,1.69,4392198.0,122.53,21.15
2018-03-29,2640.87,2.74,1.51,4392198.0,120.83,19.77
2018-03-28,2605.0,2.77,1.51,4392198.0,120.83,20.97
2018-03-27,2612.62,2.78,1.51,4401222.0,120.83,20.5
2018-03-26,2658.55,2.85,1.51,4401222.0,120.83,19.3
2018-03-23,2588.26,2.82,1.51,4401222.0,120.83,20.45
2018-03-22,2643.69,2.83,1.51,4401222.0,120.83,19.4
2018-03-21,2711.93,2.89,1.51,4401222.0,120.83,17.37
2018-03-20,2716.94,2.89,1.51,4407258.0,120.83,18.45
2018-03-19,2712.92,2.85,1.51,4407258.0,120.83,18.3
2018-03-16,2752.01,2.85,1.51,4407258.0,120.83,16.25
2018-03-15,2747.33,2.82,1.51,4407258.0,120.83,16.7
2018-03-14,2749.48,2.81,1.51,4407258.0,120.83,17.25
2018-03-13,2765.31,2.84,1.51,4396097.0,120.83,16.9
2018-03-12,2783.02,2.87,1.51,4396097.0,120.83,16.15
2018-03-09,2786.57,2.9,1.51,4396097.0,120.83,15.75
2018-03-08,2738.97,2.86,1.51,4396097.0,120.83,17.2
2018-03-07,2726.8,2.89,1.51,4396097.0,120.83,17.95
2018-03-06,2728.12,2.88,1.51,4393401.0,120.83,18.22
2018-03-05,2720.94,2.88,1.51,4393401.0,120.83,18.3
2018-03-02,2691.25,2.86,1.51,4393401.0,120.83,19.11
2018-02-23,2747.3,2.88,1.42,4411660.0,119.4,16.8
2018-02-22,2703.96,2.92,1.42,4411660.0,119.4,18.1
2018-02-21,2701.33,2.94,1.42,4411660.0,119.4,18.56
2018-02-20,2716.26,2.88,1.42,4434863.0,119.4,18.36
2018-02-16,2732.22,2.87,1.42,4434863.0,119.4,17.76
2018-02-15,2731.2,2.9,1.42,4434863.0,119.4,17.55
2018-02-14,2698.63,2.91,1.42,4434863.0,119.4,17.85
2018-02-13,2662.94,2.83,1.42,4420745.0,119.4,25.23
2018-02-12,2656.0,2.86,1.42,4420745.0,119.4,25.82
2018-02-09,2619.55,2.83,1.42,4420745.0,119.4,27.15
2018-02-08,2581.0,2.85,1.42,4420745.0,119.4,28.05
2018-02-07,2681.66,2.84,1.42,4420745.0,119.4,23.45
2018-02-06,2695.14,2.79,1.42,4419225.0,119.4,23.9
2018-02-05,2648.94,2.77,1.42,4419225.0,119.4,33.2
2018-02-02,2762.13,2.84,1.42,4419225.0,119.4,15.63
2018-02-01,2821.98,2.78,1.42,4419225.0,119.4,13.28
2018-01-31,2823.81,2.72,1.41,4419225.0,119.4,13.45
2018-01-30,2822.43,2.73,1.41,4441317.0,118.06,13.95
2018-01-29,2853.53,2.7,1.41,4441317.0,118.06,13.55
2018-01-26,2872.87,2.66,1.41,4441317.0,118.06,12.3
2018-01-25,2839.25,2.63,1.41,4441317.0,118.06,12.41
2018-01-24,2837.54,2.65,1.41,4441317.0,118.06,12.25
2018-01-23,2839.13,2.63,1.41,4439145.0,118.06,12.0
2018-01-22,2832.97,2.66,1.41,4439145.0,118.06,11.85
2018-01-19,2810.3,2.64,1.41,4439145.0,118.06,11.93
2018-01-18,2798.03,2.62,1.41,4439145.0,118.06,12.09
2018-01-17,2802.56,2.57,1.41,4439145.0,118.06,12.1
2018-01-16,2776.42,2.54,1.41,4446062.0,118.06,11.77
2018-01-12,2786.24,2.55,1.41,4446062.0,118.06,10.6
2018-01-11,2767.56,2.54,1.41,4446062.0,118.06,10.5
2018-01-10,2748.23,2.55,1.41,4446062.0,118.06,10.6
2018-01-09,2751.29,2.55,1.41,4443718.0,118.06,10.69
2018-01-08,2747.71,2.49,1.41,4443718.0,118.06,10.49
2018-01-05,2743.15,2.47,1.41,4443718.0,118.06,10.5
2018-01-04,2723.99,2.46,1.41,4443718.0,118.06,10.6
2018-01-03,2713.06,2.44,1.41,4443718.0,118.06,10.7
2018-01-02,2695.81,2.46,1.41,4448680.0,118.06,10.9
2017-12-29,2673.61,2.4,1.3,4448680.0,116.99,11.45
2017-12-28,2687.54,2.43,1.3,4448680.0,116.99,11.24
2017-12-27,2682.62,2.42,1.3,4448680.0,116.99,11.33
2017-12-26,2680.5,2.47,1.3,4447470.0,116.99,11.33
2017-12-22,2683.34,2.48,1.3,4447470.0,116.99,11.4
2017-12-21,2684.57,2.48,1.3,4447470.0,116.99,11.2
2017-12-20,2679.25,2.49,1.3,4447470.0,116.99,11.43
2017-12-19,2681.47,2.46,1.3,4452726.0,116.99,10.05
2017-12-18,2690.16,2.39,1.3,4452726.0,116.99,9.88
2017-12-15,2675.81,2.35,1.3,4452726.0,116.99,9.91
2017-12-14,2652.01,2.35,1.3,4452726.0,116.99,10.4
2017-12-13,2662.85,2.36,1.3,4452726.0,116.99,10.5
2017-12-12,2664.11,2.4,1.3,4437148.0,116.99,10.39
2017-12-11,2659.99,2.39,1.3,4437148.0,116.99,10.35
2017-12-08,2651.5,2.38,1.3,4437148.0,116.99,10.87
2017-12-07,2636.98,2.37,1.3,4437148.0,116.99,11.19
2017-12-06,2629.27,2.33,1.3,4437148.0,116.99,11.75
2017-12-05,2629.57,2.36,1.3,4438592.0,116.99,11.9
2017-12-04,2639.44,2.37,1.3,4438592.0,116.99,11.95
2017-12-01,2642.22,2.37,1.3,4438592.0,116.99,11.85
2017-11-30,2647.58,2.42,1.16,4438592.0,116.99,11.68
2017-11-29,2626.07,2.37,1.16,4438592.0,115.99,11.46
2017-11-28,2627.04,2.34,1.16,4450615.0,115.99,11.25
2017-11-27,2601.42,2.32,1.16,4450615.0,115.99,11.3
2017-11-24,2602.42,2.34,1.16,4450615.0,115.99,11.4
2017-11-22,2597.08,2.32,1.16,4450615.0,115.99,11.5
2017-11-21,2599.03,2.36,1.16,4448289.0,115.99,11.65
2017-11-20,2582.14,2.37,1.16,4448289.0,115.99,12.05
2017-11-17,2578.85,2.3435,1.16,4448289.0,115.99,12.65
2017-11-16,2585.64,2.3753,1.16,4448289.0,115.99,12.7
2017-11-15,2564.62,2.3222,1.16,4448289.0,115.99,13.17
2017-11-14,2578.87,2.3717,1.16,4458552.0,115.99,12.02
2017-11-13,2584.84,2.4055,1.16,4458552.0,115.99,11.63
2017-11-10,2582.3,2.3984,1.16,4458552.0,115.99,11.57
2017-11-09,2584.62,2.3416,1.16,4458552.0,115.99,11.11
2017-11-08,2594.38,2.3343,1.16,4458552.0,115.99,10.87
2017-11-07,2590.64,2.3145,1.16,4455887.0,115.99,10.88
2017-11-06,2591.13,2.3163,1.16,4455887.0,115.99,10.75
2017-11-03,2587.84,2.3325,1.16,4455887.0,115.99,10.95
2017-11-02,2579.85,2.345,1.16,4455887.0,115.99,11.15
2017-11-01,2579.36,2.3721,1.16,4455887.0,115.99,11.4
2017-10-31,2575.26,2.3793,1.15,4461117.0,115.99,11.27
2017-10-30,2572.83,2.3684,1.15,4461117.0,114.91,11.59
2017-10-27,2581.07,2.4064,1.15,4461117.0,114.91,11.45
2017-10-26,2560.4,2.4609,1.15,4461117.0,114.91,12.1
2017-10-25,2557.15,2.4317,1.15,4461117.0,114.91,12.0
2017-10-24,2569.13,2.4189,1.15,4469723.0,114.91,11.94
2017-10-23,2564.98,2.3664,1.15,4469723.0,114.91,11.8
2017-10-20,2575.21,2.3845,1.15,4469723.0,114.91,11.35
2017-10-19,2562.1,2.3178,1.15,4469723.0,114.91,11.5
2017-10-18,2561.26,2.3465,1.15,4469723.0,114.91,11.6
2017-10-17,2559.36,2.2998,1.15,4459415.0,114.91,10.38
2017-10-16,2557.64,2.3034,1.15,4459415.0,114.91,10.3
2017-10-13,2553.17,2.273,1.15,4459415.0,114.91,10.3
2017-10-12,2550.93,2.3177,1.15,4459415.0,114.91,10.58
2017-10-11,2555.24,2.3481,1.15,4459415.0,114.91,10.8
2017-10-10,2550.64,2.3607,1.15,4460422.0,114.91,10.94
