Date, Open, High, Low, Close
07/12/13, 1372.83, 1382.68, 1372.83, 1382.68
07/11/13, 1372.43, 1378.85, 1364.89, 1376.52
07/10/13, 1360.80, 1361.97, 1350.76, 1352.93
07/09/13, 1350.87, 1361.17, 1350.87, 1357.69
07/08/13, 1340.77, 1358.31, 1340.77, 1350.87
07/05/13, 1334.36, 1340.95, 1322.44, 1340.77
07/03/13, 1326.51, 1332.68, 1318.10, 1331.60
07/02/13, 1333.12, 1341.54, 1324.88, 1330.84
07/01/13, 1332.21, 1346.20, 1331.91, 1334.93
06/28/13, 1331.80, 1338.74, 1326.35, 1329.77
06/27/13, 1335.54, 1346.61, 1334.81, 1335.34
06/26/13, 1316.47, 1333.02, 1316.47, 1330.10
06/25/13, 1312.27, 1321.05, 1305.07, 1316.47
06/24/13, 1312.07, 1314.66, 1288.24, 1300.80
06/21/13, 1327.91, 1329.38, 1306.67, 1322.93
06/20/13, 1344.85, 1345.45, 1318.72, 1322.59
06/19/13, 1377.18, 1383.51, 1362.93, 1362.95
06/18/13, 1375.64, 1383.21, 1374.42, 1379.73
06/17/13, 1369.32, 1380.97, 1367.82, 1376.01
06/14/13, 1374.41, 1376.92, 1358.90, 1361.63
06/13/13, 1355.42, 1380.79, 1353.54, 1376.75
06/12/13, 1375.94, 1381.47, 1353.50, 1355.93
06/11/13, 1374.10, 1379.77, 1365.96, 1368.33
06/10/13, 1389.42, 1391.29, 1379.49, 1384.53
06/07/13, 1382.11, 1390.73, 1375.52, 1385.45
06/06/13, 1368.51, 1376.24, 1358.33, 1376.24
06/05/13, 1384.33, 1387.14, 1368.25, 1369.04
06/04/13, 1394.24, 1399.45, 1378.83, 1388.75
06/03/13, 1388.45, 1401.01, 1384.31, 1400.95
05/31/13, 1406.47, 1410.46, 1384.54, 1384.56
05/30/13, 1409.90, 1418.03, 1404.40, 1411.74
05/29/13, 1410.22, 1417.38, 1402.45, 1413.03
05/28/13, 1416.03, 1423.18, 1408.32, 1413.62
05/24/13, 1395.92, 1397.91, 1383.77, 1397.81
05/23/13, 1388.40, 1402.44, 1380.61, 1400.02
05/22/13, 1417.38, 1429.33, 1394.47, 1400.55
05/21/13, 1419.52, 1430.99, 1413.62, 1420.51
05/20/13, 1406.13, 1424.98, 1405.45, 1419.60
05/17/13, 1391.03, 1408.02, 1390.51, 1407.04
05/16/13, 1389.70, 1395.07, 1383.03, 1385.63
05/15/13, 1393.17, 1399.83, 1386.88, 1393.35
05/14/13, 1380.31, 1404.17, 1380.31, 1403.81
05/13/13, 1378.84, 1380.77, 1369.77, 1380.66
05/10/13, 1381.64, 1381.64, 1368.64, 1378.84
05/09/13, 1393.31, 1395.08, 1380.62, 1385.96
05/08/13, 1395.07, 1400.71, 1388.48, 1394.95
05/07/13, 1396.96, 1402.00, 1387.75, 1394.39
05/06/13, 1388.44, 1396.04, 1383.08, 1390.33
05/03/13, 1371.89, 1391.32, 1371.89, 1386.84
05/02/13, 1348.91, 1365.93, 1346.94, 1363.22
05/01/13, 1361.03, 1361.03, 1343.19, 1344.53
04/30/13, 1365.21, 1367.18, 1354.43, 1366.66
04/29/13, 1352.69, 1364.57, 1350.08, 1360.26
04/26/13, 1339.41, 1346.36, 1333.91, 1343.38
04/25/13, 1340.43, 1358.19, 1336.29, 1341.35
04/24/13, 1325.06, 1341.10, 1324.80, 1336.42
04/23/13, 1300.90, 1316.56, 1300.05, 1315.43
04/22/13, 1288.33, 1302.71, 1279.49, 1298.04
04/19/13, 1287.08, 1290.40, 1277.13, 1283.89
04/18/13, 1276.91, 1287.99, 1267.05, 1280.81
04/17/13, 1292.18, 1292.18, 1264.66, 1275.08
04/16/13, 1300.28, 1304.24, 1288.97, 1302.90
04/15/13, 1322.21, 1322.21, 1286.65, 1286.82
04/12/13, 1350.31, 1350.31, 1328.28, 1337.44
04/11/13, 1349.77, 1360.91, 1349.77, 1354.10
04/10/13, 1350.78, 1352.81, 1345.95, 1349.77
04/09/13, 1338.73, 1352.90, 1331.73, 1348.29
04/08/13, 1332.14, 1335.64, 1322.52, 1335.52
04/05/13, 1331.22, 1332.07, 1310.70, 1330.68
04/04/13, 1331.50, 1336.51, 1320.47, 1331.22
04/03/13, 1354.76, 1354.88, 1327.84, 1332.09
04/02/13, 1365.41, 1365.47, 1351.16, 1354.25
04/01/13, 1358.72, 1365.26, 1353.85, 1361.08
03/28/13, 1362.30, 1366.21, 1357.94, 1358.70
03/27/13, 1352.41, 1363.61, 1348.82, 1361.87
03/26/13, 1354.40, 1362.17, 1352.26, 1361.36
03/25/13, 1361.37, 1366.74, 1347.23, 1350.06
03/22/13, 1351.21, 1361.06, 1351.12, 1357.57
03/21/13, 1347.70, 1356.91, 1344.97, 1346.16
03/20/13, 1357.91, 1360.08, 1349.41, 1354.81
03/19/13, 1354.92, 1358.40, 1332.12, 1343.47
03/18/13, 1349.36, 1362.08, 1344.14, 1353.95
03/15/13, 1357.12, 1362.19, 1354.75, 1360.92
03/14/13, 1351.64, 1364.64, 1351.64, 1362.93
03/13/13, 1348.15, 1353.23, 1343.81, 1348.01
03/12/13, 1347.86, 1359.39, 1347.86, 1354.79
03/11/13, 1345.35, 1350.83, 1338.51, 1347.86
03/08/13, 1350.87, 1351.25, 1342.91, 1347.22
03/07/13, 1348.24, 1350.49, 1341.65, 1347.54
03/06/13, 1351.39, 1353.63, 1342.43, 1346.99
03/05/13, 1345.01, 1348.91, 1339.23, 1344.75
03/04/13, 1330.33, 1333.51, 1321.06, 1332.98
03/01/13, 1315.08, 1326.74, 1308.93, 1326.34
02/28/13, 1322.08, 1332.26, 1318.95, 1322.83
02/27/13, 1303.43, 1325.37, 1302.86, 1322.67
02/26/13, 1302.40, 1309.04, 1288.27, 1304.54
02/25/13, 1343.28, 1347.34, 1297.08, 1297.16
02/22/13, 1324.26, 1334.90, 1317.14, 1334.90
02/21/13, 1320.03, 1322.34, 1307.79, 1317.48
02/20/13, 1353.50, 1353.51, 1323.83, 1325.06
02/19/13, 1342.87, 1357.47, 1342.87, 1356.11
02/15/13, 1349.57, 1349.74, 1330.85, 1336.52
02/14/13, 1344.86, 1355.50, 1342.23, 1352.72
02/13/13, 1349.29, 1353.84, 1347.97, 1353.71
02/12/13, 1350.30, 1355.70, 1343.82, 1352.33
02/11/13, 1354.83, 1354.83, 1345.46, 1347.60
02/08/13, 1347.73, 1357.53, 1347.73, 1354.82
02/07/13, 1353.02, 1353.21, 1337.87, 1347.86
02/06/13, 1345.17, 1356.25, 1344.86, 1356.25
02/05/13, 1354.96, 1359.44, 1352.46, 1354.15
02/04/13, 1353.81, 1356.36, 1349.20, 1349.92
02/01/13, 1361.51, 1369.26, 1353.34, 1368.24
01/31/13, 1352.81, 1359.28, 1348.96, 1352.77
01/30/13, 1367.83, 1376.38, 1361.29, 1363.46
01/29/13, 1350.66, 1370.12, 1350.66, 1368.50
01/28/13, 1341.38, 1341.38, 1325.53, 1332.57
01/25/13, 1324.34, 1332.21, 1322.11, 1330.22
01/24/13, 1314.84, 1325.41, 1314.09, 1319.88
01/23/13, 1311.09, 1314.33, 1305.56, 1311.00
01/22/13, 1303.18, 1314.89, 1297.14, 1314.16
01/18/13, 1303.81, 1304.73, 1294.66, 1304.07
01/17/13, 1300.62, 1309.19, 1298.38, 1301.64
01/16/13, 1286.81, 1294.81, 1284.87, 1293.83
01/15/13, 1279.96, 1291.10, 1278.97, 1290.92
01/14/13, 1282.12, 1285.81, 1278.02, 1285.67
01/11/13, 1282.94, 1283.86, 1278.91, 1282.12
01/10/13, 1276.70, 1283.32, 1274.41, 1281.42
01/09/13, 1270.86, 1274.08, 1264.59, 1268.78
01/08/13, 1265.07, 1269.72, 1260.48, 1269.35
01/07/13, 1269.65, 1271.37, 1263.01, 1268.33
01/04/13, 1265.39, 1279.04, 1265.39, 1278.10
01/03/13, 1265.15, 1275.58, 1261.09, 1264.90
01/02/13, 1258.96, 1268.00, 1253.96, 1268.00
12/31/12, 1213.51, 1242.63, 1211.36, 1241.84
12/28/12, 1233.75, 1233.75, 1215.81, 1216.85
12/27/12, 1241.39, 1242.81, 1224.91, 1239.29
12/26/12, 1247.40, 1251.10, 1236.46, 1237.26
12/24/12, 1250.85, 1250.85, 1241.25, 1242.82
12/21/12, 1250.87, 1255.27, 1244.38, 1252.84
12/20/12, 1257.74, 1263.92, 1253.76, 1263.82
12/19/12, 1265.94, 1266.03, 1254.82, 1254.82
12/18/12, 1245.86, 1264.24, 1245.86, 1262.78
12/17/12, 1239.23, 1247.34, 1238.83, 1245.86
12/14/12, 1229.12, 1238.77, 1229.12, 1237.44
12/13/12, 1241.10, 1241.10, 1226.88, 1232.76
12/12/12, 1238.03, 1252.89, 1238.03, 1241.56
12/11/12, 1232.92, 1240.41, 1230.95, 1233.71
12/10/12, 1226.57, 1231.81, 1226.57, 1228.95
12/07/12, 1215.84, 1225.74, 1213.29, 1225.67
12/06/12, 1211.63, 1216.03, 1205.20, 1215.51
12/05/12, 1205.25, 1219.46, 1204.64, 1212.03
12/04/12, 1210.27, 1214.90, 1203.80, 1205.13
12/03/12, 1222.35, 1224.86, 1206.90, 1209.20
11/30/12, 1219.71, 1222.07, 1211.89, 1216.57
11/29/12, 1219.23, 1224.81, 1213.03, 1218.40
11/28/12, 1196.02, 1216.22, 1188.75, 1215.74
11/27/12, 1209.04, 1213.20, 1201.08, 1202.00
11/26/12, 1214.93, 1214.93, 1204.28, 1212.93
11/23/12, 1208.10, 1222.20, 1208.10, 1222.14
11/21/12, 1197.12, 1204.71, 1196.38, 1203.43
11/20/12, 1194.82, 1201.48, 1187.92, 1197.12
11/19/12, 1182.64, 1199.46, 1182.64, 1199.45
11/16/12, 1170.66, 1173.68, 1155.64, 1172.19
11/15/12, 1172.91, 1183.84, 1166.10, 1171.40
11/14/12, 1190.20, 1192.86, 1170.55, 1172.52
11/13/12, 1195.88, 1206.67, 1188.08, 1189.42
11/12/12, 1202.41, 1202.91, 1199.03, 1200.50
11/09/12, 1197.21, 1212.50, 1195.77, 1201.59
11/08/12, 1218.25, 1224.85, 1202.79, 1202.79
